opportunity_id,account,sales_agent,manager,regional_office,product,deal_stage,engage_date,close_value,priority_score,priority_label,top_positive_reason_1,top_positive_reason_2,top_risk_reason_1,top_risk_reason_2,recommended_action
CMS1HUGL,,Cassey Cress,Rocco Neubert,East,MG Advanced,Engaging,2017-03-25,,35.30115837691063,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
ICR59VIJ,,Cassey Cress,Rocco Neubert,East,MG Advanced,Engaging,2017-08-15,,35.30115837691063,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
IVJP36UT,,Cassey Cress,Rocco Neubert,East,MG Advanced,Engaging,2017-02-08,,35.30115837691063,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
Q65B52C5,Kan-code,Niesha Huffines,Melvin Marxen,Central,GTX Basic,Engaging,2017-07-31,,35.28358802030524,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
GWQX8BSZ,Donquadtech,Niesha Huffines,Melvin Marxen,Central,GTX Basic,Engaging,2017-07-30,,35.28358802030524,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
D9NLFAEG,,Niesha Huffines,Melvin Marxen,Central,GTX Basic,Engaging,2017-07-30,,35.28358802030524,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
2WDSO6PG,Hatfan,Niesha Huffines,Melvin Marxen,Central,GTX Basic,Engaging,2017-07-19,,35.28358802030524,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
I3IRJZRL,,Niesha Huffines,Melvin Marxen,Central,GTX Basic,Engaging,2017-07-27,,35.28358802030524,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
VLYT262U,,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,Engaging,2017-08-04,,35.27313031986941,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
CN8X0DLA,Stanredtax,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,Engaging,2017-08-24,,35.27313031986941,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
BJJQSJD8,Zotware,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,Engaging,2017-06-09,,35.27313031986941,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
C51GWGUE,,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,Engaging,2017-09-29,,35.27313031986941,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
NSO0UHK1,,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,Engaging,2017-07-20,,35.27313031986941,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
GXIVJQPG,Xx-zobam,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,Engaging,2017-10-01,,35.27313031986941,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
3ECHUPQY,,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,Engaging,2016-12-20,,35.27313031986941,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
TWEVVI99,Scottech,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,Engaging,2017-08-25,,35.27313031986941,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
X33HL9WS,,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,Engaging,2017-07-28,,35.27313031986941,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
LDJ6VTNW,,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,Engaging,2017-10-04,,35.27313031986941,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
25FUROM1,Y-corporation,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,Engaging,2017-02-27,,35.27313031986941,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
2F41W100,,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,Engaging,2017-08-26,,35.27313031986941,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
Z9S1ZX7W,Condax,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,Engaging,2017-07-02,,35.27313031986941,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
579LZ3F9,J-Texon,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,Engaging,2016-11-24,,35.27313031986941,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
XYLNH45V,Zathunicon,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,Engaging,2017-01-31,,35.27313031986941,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
IE7VQ5BA,Finhigh,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,Engaging,2016-12-23,,35.27313031986941,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
GVBWTDI3,,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,Engaging,2017-01-31,,35.27313031986941,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
RACLHBXN,,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,Engaging,2017-03-19,,35.27313031986941,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
H2FCUPHJ,,Niesha Huffines,Melvin Marxen,Central,GTXPro,Engaging,2017-07-24,,35.25935440129671,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
2E2FDZHG,,Niesha Huffines,Melvin Marxen,Central,GTXPro,Engaging,2017-08-02,,35.25935440129671,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
FKY3O5O1,Zotware,Niesha Huffines,Melvin Marxen,Central,GTXPro,Engaging,2017-08-01,,35.25935440129671,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
SYA1A4E5,,Niesha Huffines,Melvin Marxen,Central,GTXPro,Engaging,2017-08-07,,35.25935440129671,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
PYQ3VX08,,Niesha Huffines,Melvin Marxen,Central,GTXPro,Engaging,2017-08-15,,35.25935440129671,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
ZNEQXZZK,Donquadtech,Anna Snelling,Dustin Brinkmann,Central,MG Advanced,Engaging,2017-07-25,,35.23501054119423,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,região com baixa conversão histórica,decidir se vale recuperar ou encerrar nesta semana
AZN2K0V9,Ganjaflex,Anna Snelling,Dustin Brinkmann,Central,MG Advanced,Engaging,2017-08-03,,35.23501054119423,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,região com baixa conversão histórica,decidir se vale recuperar ou encerrar nesta semana
0KRVN3V5,Hatfan,Anna Snelling,Dustin Brinkmann,Central,MG Advanced,Engaging,2017-07-21,,35.23501054119423,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,região com baixa conversão histórica,decidir se vale recuperar ou encerrar nesta semana
E9J482PX,,Anna Snelling,Dustin Brinkmann,Central,MG Advanced,Engaging,2017-07-22,,35.23501054119423,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,região com baixa conversão histórica,decidir se vale recuperar ou encerrar nesta semana
4DLY9ZDH,Dalttechnology,Anna Snelling,Dustin Brinkmann,Central,MG Advanced,Engaging,2017-07-25,,35.23501054119423,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,região com baixa conversão histórica,decidir se vale recuperar ou encerrar nesta semana
B1ZN2CFP,,Anna Snelling,Dustin Brinkmann,Central,MG Advanced,Engaging,2017-07-29,,35.23501054119423,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,região com baixa conversão histórica,decidir se vale recuperar ou encerrar nesta semana
G7H64S20,,Anna Snelling,Dustin Brinkmann,Central,MG Advanced,Engaging,2017-07-23,,35.23501054119423,Baixa Prioridade,estágio avançado no funil,bom histórico do vendedor,deal envelhecendo acima do ideal,região com baixa conversão histórica,decidir se vale recuperar ou encerrar nesta semana
MCE5DKD1,Bioholding,Markita Hansen,Celia Rouche,West,MG Special,Engaging,2017-01-10,,35.16473710376151,Baixa Prioridade,estágio avançado no funil,produto com bom desempenho histórico,deal envelhecendo acima do ideal,histórico do vendedor abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
COM9RNBL,,Markita Hansen,Celia Rouche,West,MG Special,Engaging,2017-04-14,,35.16473710376151,Baixa Prioridade,estágio avançado no funil,produto com bom desempenho histórico,deal envelhecendo acima do ideal,histórico do vendedor abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
MG1YUTUE,Acme Corporation,Markita Hansen,Celia Rouche,West,MG Special,Engaging,2017-10-01,,35.16473710376151,Baixa Prioridade,estágio avançado no funil,produto com bom desempenho histórico,deal envelhecendo acima do ideal,histórico do vendedor abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
VDIU10RV,Lexiqvolax,Markita Hansen,Celia Rouche,West,MG Special,Engaging,2016-11-23,,35.16473710376151,Baixa Prioridade,estágio avançado no funil,produto com bom desempenho histórico,deal envelhecendo acima do ideal,histórico do vendedor abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
RFQFJLNJ,,Markita Hansen,Celia Rouche,West,MG Special,Engaging,2017-08-21,,35.16473710376151,Baixa Prioridade,estágio avançado no funil,produto com bom desempenho histórico,deal envelhecendo acima do ideal,histórico do vendedor abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
1ZDDZD8B,,Markita Hansen,Celia Rouche,West,MG Special,Engaging,2016-12-15,,35.16473710376151,Baixa Prioridade,estágio avançado no funil,produto com bom desempenho histórico,deal envelhecendo acima do ideal,histórico do vendedor abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
RKVXBXBM,,Markita Hansen,Celia Rouche,West,MG Special,Engaging,2017-06-07,,35.16473710376151,Baixa Prioridade,estágio avançado no funil,produto com bom desempenho histórico,deal envelhecendo acima do ideal,histórico do vendedor abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
Z7Q2USU1,,Markita Hansen,Celia Rouche,West,MG Special,Engaging,2017-08-11,,35.16473710376151,Baixa Prioridade,estágio avançado no funil,produto com bom desempenho histórico,deal envelhecendo acima do ideal,histórico do vendedor abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
JA5G7YBO,Blackzim,Markita Hansen,Celia Rouche,West,MG Special,Engaging,2017-03-05,,35.16473710376151,Baixa Prioridade,estágio avançado no funil,produto com bom desempenho histórico,deal envelhecendo acima do ideal,histórico do vendedor abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
XXD7OQOH,,Markita Hansen,Celia Rouche,West,MG Special,Engaging,2017-08-30,,35.16473710376151,Baixa Prioridade,estágio avançado no funil,produto com bom desempenho histórico,deal envelhecendo acima do ideal,histórico do vendedor abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
9ILB20UV,,Markita Hansen,Celia Rouche,West,MG Special,Engaging,2017-04-05,,35.16473710376151,Baixa Prioridade,estágio avançado no funil,produto com bom desempenho histórico,deal envelhecendo acima do ideal,histórico do vendedor abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
GVJFKHNL,Silis,Gladys Colclough,Melvin Marxen,Central,MG Special,Engaging,2017-07-21,,35.089803013362854,Baixa Prioridade,estágio avançado no funil,produto com bom desempenho histórico,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
3FI1J4VO,,Gladys Colclough,Melvin Marxen,Central,MG Special,Engaging,2017-07-29,,35.089803013362854,Baixa Prioridade,estágio avançado no funil,produto com bom desempenho histórico,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
5WSQ6D2E,,Gladys Colclough,Melvin Marxen,Central,MG Special,Engaging,2017-07-23,,35.089803013362854,Baixa Prioridade,estágio avançado no funil,produto com bom desempenho histórico,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
ZCUMC0XC,,Gladys Colclough,Melvin Marxen,Central,MG Special,Engaging,2017-08-04,,35.089803013362854,Baixa Prioridade,estágio avançado no funil,produto com bom desempenho histórico,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
BRDB1I76,,Gladys Colclough,Melvin Marxen,Central,MG Special,Engaging,2017-07-26,,35.089803013362854,Baixa Prioridade,estágio avançado no funil,produto com bom desempenho histórico,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
7RLLNAYC,,Gladys Colclough,Melvin Marxen,Central,MG Special,Engaging,2017-07-26,,35.089803013362854,Baixa Prioridade,estágio avançado no funil,produto com bom desempenho histórico,deal envelhecendo acima do ideal,histórico do manager abaixo do ideal,decidir se vale recuperar ou encerrar nesta semana
